t_now Tz phi_x phi_y phi_z dphi_x dphi_y dphi_z enc_pos_1 enc_pos_2 enc_pos_3 enc_dtick_1 enc_dtick_2 enc_dtick_3 theta_x theta_y theta_z 
2.7257533073425293 0.75 0.014536574226155721 -0.08602512418630157 5.511377925765048 0.0 0.0 2.1693737185847914 7114 6966 6934 13 13 13 -0.06941263377666473 -0.04601942375302315 2.0687649250030518 
2.731071949005127 0.75 0.014536574226155721 -0.08602512418630157 5.521606522848175 0.0 0.0 2.0744655825551512 7127 6979 6947 14 14 14 -0.07094661146402359 -0.04544418305158615 2.0856387615203857 
2.7363524436950684 0.75 0.014536574226155721 -0.08602512418630157 5.532621935091543 0.08071569732895643 -0.046601229580701356 2.1902577902929616 7141 6993 6961 16 16 15 -0.07094661146402359 -0.04544418305158615 2.0935003757476807 
2.7416059970855713 0.75 0.014990842170723068 -0.08628739590638108 5.544948705935312 -0.09630441903060552 -0.05560138225147071 2.112852525555884 7157 7009 6976 13 12 13 -0.07094661146402359 -0.04506068676710129 2.1013619899749756 
2.746825695037842 0.75 0.014536574226155721 -0.08654966762646125 5.554915031298361 0.0 0.0 2.1163135914251394 7170 7021 6989 14 14 14 -0.0703713670372963 -0.04410194978117943 2.109031915664673 
2.752150535583496 0.75 0.014536574226156297 -0.08654966762646225 5.565930443541727 0.0 0.1112971441036227 2.1146457379688317 7184 7035 7003 12 13 13 -0.07017962634563446 -0.04314320906996727 2.11670184135437 
2.757410764694214 0.75 0.014536574226155721 -0.0860251241863009 5.575896768904775 0.0 -0.10279118952780204 2.0558237905560413 7196 7048 7016 14 13 13 -0.0703713670372963 -0.04237622022628784 2.1247551441192627 
2.7626469135284424 0.75 0.014536574226155145 -0.08654966762646159 5.586387637707982 0.0 0.1096453679264996 2.083261990603492 7210 7061 7029 12 13 13 -0.07075486332178116 -0.04199272394180298 2.1328086853027344 
2.767918109893799 0.75 0.014536574226155721 -0.08602512418630157 5.59635396307103 0.0 -0.11143901426819072 2.0616217639615293 7222 7074 7042 13 12 12 -0.07075486332178116 -0.04199272394180298 2.1328086853027344 
2.77316951751709 0.75 0.014536574226155721 -0.08654966762646192 5.606058016713996 0.0 0.0973359510410789 1.9953869963421162 7235 7086 7054 13 14 14 -0.07133010774850845 -0.04103398695588112 2.1502575874328613 
