i t_now Tx Ty Tz u1 u2 u3 theta_x theta_y theta_z theta_d_x theta_d_y phi_x phi_y dphi_x dphi_y psi_1 psi_2 psi_3 dpsi_1 dpsi_2 dpsi_3 e_x e_y abort kp_x ki_x kd_x kp_y ki_y kd_y p_x i_x d_x p_y i_y d_y
2774 32.60760569572449 0.041245475936422006 -0.11955873228715579 0.0 0.09003731698103526 0.022683736819384556 -0.11272105380041983 -0.49438488693797855 -0.49438488693797855 107.25952512197979 0.0 0.0 13.637123695912335 -5.646185589886264 -0.45701000459493596 0.3518064655669845 11.797802411605955 17.752803486223037 -24.3501480587616 -0.4703208317748445 -0.23516041588742226 1.1758020794371113 0.49438488693797855 0.49438488693797855 0.0 8.5 20 0.02 8.5 20 0.02 0.07334347441792488 -0.19466946231614032 0.0017672556110596563 0.07334347441792488 -0.032288245400486915 0.0001902469189840427
2775 32.618959188461304 0.039797586906614196 -0.11762262380679252 0.0 0.08794243024824934 0.022953242971400296 -0.11089567321964963 -0.49438488693797855 -0.4724123818214591 107.28149101035055 0.0 0.0 13.632581016466661 -5.642513785805142 -0.3648005979260118 0.4212354468262388 11.792192424724544 17.74999849278233 -24.33892808499878 -0.5631386148775692 0.0 1.1262772297551384 0.49438488693797855 0.4724123818214591 0.0 8.5 20 0.02 8.5 20 0.02 0.07334347441792488 -0.1927070303771626 0.001740932152445212 0.07008378766477108 -0.03041303203747958 0.00012683127932269515
2776 32.63056445121765 0.03485901282127229 -0.11921327760523952 0.0 0.08465994278451074 0.027735413218341574 -0.1123953560028523 -0.47241216837804756 -0.4284669447015971 107.30347055909965 0.0 0.0 13.627129801131852 -5.637792894843698 -0.19297703677458214 0.22283068825844263 11.785179941122781 17.747193499341627 -24.324903117795255 -0.2978964996500821 0.0 0.5957929993001642 0.47241216837804756 0.4284669447015971 0.0 8.5 20 0.02 8.5 20 0.02 0.07008375599980354 -0.190794978836598 0.0014979452315549242 0.0635643508285284 -0.028678845374781048 -2.649263247506497e-05
2777 32.64193153381348 0.034781697082655806 -0.11783848101266046 0.0 0.08394872941936861 0.02715045592566396 -0.11109918534503258 -0.47241216837804756 -0.4174805854216316 107.33643305203414 0.0 0.0 13.624858461409017 -5.635432449362977 -0.25326218801377054 0.14622099242530404 11.782374947682078 17.747193499341627 -24.317890634193493 -0.26063867689139314 -0.26063867689139314 0.5212773537827863 0.47241216837804756 0.4174805854216316 0.0 8.5 20 0.02 8.5 20 0.02 0.07008375599980354 -0.18892086716683396 0.0009986301543699495 0.061934491619467735 -0.027022653410622155 -0.00013014112618977644
2778 32.653319120407104 0.038045906210507276 -0.11461965902525494 0.0 0.08509657777520786 0.022967873096855624 -0.10806445087206348 -0.48339852765801306 -0.4284669447015971 107.36938188459028 0.0 0.0 13.622587121686179 -5.634121090762576 -0.19322328565179342 0.1115575159847669 11.780972450961723 17.745791002621274 -24.312280647312082 0.0 0.0 0.5965532625914872 0.48339852765801306 0.4284669447015971 0.0 8.5 20 0.02 8.5 20 0.02 0.07171361520886421 -0.18699902767036578 0.0006657534362466332 0.0635643508285284 -0.02531920449602154 -0.0001992401219995841
2779 32.66468811035156 0.03970214805140584 -0.11459453294572514 0.0 0.08643704902801089 0.0216037127490924 -0.10804076177710328 -0.47241216837804756 -0.4284669447015971 107.41332732171014 0.0 0.0 13.62077004990791 -5.633072003882255 -0.19342897362885514 0.11167626999369255 11.780972450961723 17.745791002621274 -24.306670660430672 0.0 0.0 0.5971882990643331 0.47241216837804756 0.4284669447015971 0.0 8.5 20 0.02 8.5 20 0.02 0.07008375599980354 -0.1851221245696931 0.00044383562416442214 0.0635643508285284 -0.023616896657916442 -0.00024530611920612255
2780 32.676254749298096 0.041511684865219146 -0.12299476569783334 0.0 0.091874437344593 0.024086139822591682 -0.11596057716718468 -0.4064941194199603 -0.4284669447015971 107.46826936339372 0.0 0.0 13.618498710185076 -5.631760645281854 -0.08856852106987059 0.051135059481416834 11.780972450961723 17.745791002621274 -24.29965817682891 0.0 0.0 0.2734444765748852 0.4064941194199603 0.4284669447015971 0.0 8.5 20 0.02 8.5 20 0.02 0.0603046165779233 -0.18348296060601052 0.0001835783302538854 0.0635643508285284 -0.021889128550505177 -0.00016353741280408172
2781 32.68764901161194 0.04494373234040848 -0.12824584351899918 0.0 0.09715207419758982 0.02375926661744105 -0.12091134081503087 -0.3625488957435098 -0.43945330398156257 107.52319774469896 0.0 0.0 13.617590174295938 -5.631236101841693 -0.15404135115882206 0.0889358155578796 11.780972450961723 17.745791002621274 -24.2968531833882 0.0 0.0 0.47558383192695364 0.3625488957435098 0.43945330398156257 0.0 8.5 20 0.02 8.5 20 0.02 0.05378521140664816 -0.1820411283932942 1.0073467646860863e-05 0.06519421003758907 -0.020141452755311207 -0.00010902494186938781
2782 32.69906544685364 0.04851733337926287 -0.13394645153211043 0.0 0.10275719961605241 0.023528725976254904 -0.12628592559230734 -0.31860356534535356 -0.45043966326152807 107.57812612600421 0.0 0.0 13.616227370462237 -5.630449286681452 -0.09114525372539452 0.05262273677371328 11.780972450961723 17.745791002621274 -24.292645693227144 0.0 0.0 0.2813998235057356 0.31860356534535356 0.45043966326152807 0.0 8.5 20 0.02 8.5 20 0.02 0.04726579040288925 -0.1807711735821159 -0.0004410683528837889 0.06682406924664974 -0.018345998844164768 3.92629767778915e-05
2783 32.71044063568115 0.05029437643583906 -0.13298102312061333 0.0 0.1037530418782284 0.021622669078719244 -0.12537571095694766 -0.31860356534535356 -0.45043966326152807 107.62207156312407 0.0 0.0 13.615318834573102 -5.629924743241292 -0.08413927478558368 0.048577832946876634 11.780972450961723 17.745791002621274 -24.289840699786442 0.0 0.0 0.25976972038388335 0.31860356534535356 0.45043966326152807 0.0 8.5 20 0.02 8.5 20 0.02 0.04726579040288925 -0.17950498395693168 -0.0007418295665708888 0.06682406924664974 -0.01655586812866261 2.617531785192767e-05
2784 32.721959590911865 0.0538819662353404 -0.1319003597734271 0.0 0.10617286709597568 0.01818398468633846 -0.12435685178231412 -0.31860356534535356 -0.4614260225414936 107.69897949317841 0.0 0.0 13.613956030739402 -5.629137928081052 -0.09618207591940849 0.055530747423287515 11.780972450961723 17.745791002621274 -24.285633209625384 0.0 0.0 0.29695039600944023 0.31860356534535356 0.4614260225414936 0.0 8.5 20 0.02 8.5 20 0.02 0.04726579040288925 -0.17822381313395405 -0.0009423370423622887 0.06845392845571041 -0.014700378669836311 0.00012841644946630574
2785 32.73344397544861 0.05747217811625592 -0.13209571774506532 0.0 0.10919635545255213 0.015344681591767658 -0.12454103704431979 -0.307617206065388 -0.4724123818214591 107.74292493029827 0.0 0.0 13.612593226905698 -5.628351112920812 -0.09673508189253968 0.05585002557073828 11.780972450961723 17.745791002621274 -24.281425719464327 0.0 0.0 0.2986577343169903 0.307617206065388 0.4724123818214591 0.0 8.5 20 0.02 8.5 20 0.02 0.04563593119382858 -0.17699199214932557 -0.0007396567895683195 0.07008378766477108 -0.01280865260948616 0.00019704306097099742
2786 32.74487662315369 0.06107968631281633 -0.13061977659870094 0.0 0.11144610823189477 0.011703398154789678 -0.12314950638668445 -0.307617206065388 -0.4833987411014246 107.79785331160352 0.0 0.0 13.611230423071996 -5.62756429776057 -0.0965705664471442 0.05575504253405335 11.780972450961723 17.745791002621274 -24.277218229303266 0.0 0.0 0.2981498130001246 0.307617206065388 0.4833987411014246 0.0 8.5 20 0.02 8.5 20 0.02 0.04563593119382858 -0.17576260326615065 -0.0004931045263788797 0.07171364687383175 -0.010876754696322877 0.00024279413530745858
2787 32.756285429000854 0.06303421671497862 -0.1258835507125421 0.0 0.11080929732835679 0.007874852469882078 -0.11868414979823885 -0.32958981790361325 -0.4833987411014246 107.84179874872338 0.0 0.0 13.610321887182861 -5.6270397543204105 -0.08165880722045053 0.04714573433043088 11.780972450961723 17.745791002621274 -24.27441323586256 0.0 0.0 0.2521115801460698 0.32958981790361325 0.4833987411014246 0.0 8.5 20 0.02 8.5 20 0.02 0.04889563377946615 -0.17445044814108898 -0.0003287363509192531 0.07171364687383175 -0.008952259153289788 0.00027282899443665967
2788 32.76804804801941 0.06671089070685211 -0.1160482739568191 0.0 0.10917489514602863 0.00023646680045271248 -0.10941136194648134 -0.38452150758173503 -0.49438488693797855 107.89672713002862 0.0 0.0 13.60895908334916 -5.626252939160169 -0.1533135148725502 0.08851559908207457 11.780972450961723 17.745791002621274 -24.270205745701503 0.0 0.0 0.47333672640991775 0.38452150758173503 0.49438488693797855 0.0 8.5 20 0.02 8.5 20 0.02 0.05704491399228573 -0.17287403038182533 -0.00021915756727950212 0.07334347441792488 -0.006925435944928893 0.00029285223385612714
2789 32.779425382614136 0.07036165772256271 -0.11087695551696841 0.0 0.10971795104112439 -0.005182154876634347 -0.10453579616449005 -0.4064941194199603 -0.505371246217944 107.94067256714848 0.0 0.0 13.607596279515459 -5.62494158055977 -0.18810266855791563 0.10860112632719955 11.779569954241373 17.745791002621274 -24.26599825554045 0.0 0.0 0.5807439835828514 0.4064941194199603 0.505371246217944 0.0 8.5 20 0.02 8.5 20 0.02 0.0603046165779233 -0.17125962996263774 7.80578677460328e-05 0.07497333362698555 -0.0049183428216537095 0.00030666691723087836
2790 32.79085826873779 0.07406361941884092 -0.10235949425860966 0.0 0.10872542036600819 -0.012219963687223702 -0.09650545667878448 -0.4504394498181165 -0.5163576054979095 107.98461800426834 0.0 0.0 13.605779207737188 -5.623892493679449 -0.08295616226577178 0.14368428784524484 11.779569954241373 17.745791002621274 -24.260388268659035 -0.2561170051776089 0.0 0.2561170051776089 0.4504394498181165 0.5163576054979095 0.0 8.5 20 0.02 8.5 20 0.02 0.0668240375816822 -0.1694602782256248 0.0002767463853329202 0.07660319283604622 -0.0028556705695947926 0.0003160971523894964
2791 32.80254507064819 0.07952644674341393 -0.08174524310505804 0.0 0.10346814901221463 -0.026397994706442086 -0.07707015430577253 -0.5712891884543255 -0.5383303240578406 108.02856344138821 0.0 0.0 13.604870671848055 -5.622318863358968 -0.09563535675102448 0.2760754948212494 11.776764960800667 17.745791002621274 -24.257583275218334 -0.5905249348852994 0.0 0.2952624674426497 0.5712891884543255 0.5383303240578406 0.0 8.5 20 0.02 8.5 20 0.02 0.08475245721638203 -0.16712901169076852 0.000631311369328456 0.07986291125416756 -0.0006588996617296061 0.00032243515097597086
2792 32.81409001350403 0.08169751532339121 -0.06906751351121891 0.0 0.09926448004082368 -0.03414700382285517 -0.06511747621796851 -0.6372071306907071 -0.5383303240578406 108.06152593432269 0.0 0.0 13.60350786801435 -5.619958417878246 -0.09636570737534289 0.16691030128140877 11.77255747063961 17.745791002621274 -24.253375785057273 -0.29751733567089234 0.0 0.29751733567089234 0.6372071306907071 0.5383303240578406 0.0 8.5 20 0.02 8.5 20 0.02 0.0945315808057785 -0.16456417759774675 0.0009650832807493293 0.07986291125416756 0.001507943585856708 0.0003266604833669538
2793 32.82545757293701 0.082164041289323 -0.05448003722791926 0.0 0.09276879463004158 -0.04140452294583189 -0.051364271684209685 -0.7141114322070541 -0.5273439647778752 108.08350548307179 0.0 0.0 13.602599332125216 -5.618384787557765 -0.0966733229553876 0.16744310709524599 11.769752477198903 17.745791002621274 -24.250570791616568 -0.29846706115185917 0.0 0.29846706115185917 0.7141114322070541 0.5273439647778752 0.0 8.5 20 0.02 8.5 20 0.02 0.10594056360423565 -0.16172913795091767 0.0013085371187627599 0.07823305204510689 0.003601511872588503 0.00032947737162760917
2794 32.83691668510437 0.079143321920101 -0.0362069359663017 0.0 0.08168836504953082 -0.04755213845251878 -0.03413622659701204 -0.8129882388399206 -0.49438488693797855 108.09448842725718 0.0 0.0 13.602145064180649 -5.617073428957363 0.0 0.19594450510286662 11.766947483758198 17.745791002621274 -24.249168294896215 -0.2619530669317494 0.2619530669317494 0.2619530669317494 0.8129882388399206 0.49438488693797855 0.0 8.5 20 0.02 8.5 20 0.02 0.1206092331558466 -0.15847530292821696 0.00165913380606866 0.07334347441792488 0.005580195921091047 0.0002196515810850728
2795 32.84859752655029 0.074282302666698 -0.012330394829890855 0.0 0.06646385001674632 -0.054838642284848485 -0.011625207731897826 -0.9448243367560951 -0.45043966326152807 108.11645431562793 0.0 0.0 13.602145064180649 -5.6160243420770435 0.0 0.11136803400432567 11.765544987037847 17.747193499341627 -24.247765798175863 -0.2977700043211436 0.0 0.0 0.9448243367560951 0.45043966326152807 0.0 8.5 20 0.02 8.5 20 0.02 0.1401675119996071 -0.1546074019029718 0.002109495073473872 0.06682406924664974 0.007424195877021589 3.403754302666118e-05
2796 32.86013412475586 0.07250545483726899 0.011842423563384776 0.0 0.05361788396833795 -0.06478302797814159 0.011165144009803642 -1.076660221228858 -0.4284669447015971 108.11645431562793 0.0 0.0 13.602599332125216 -5.614188440036481 0.0 0.11148638473121655 11.761337496876788 17.74859599606198 -24.247765798175863 -0.29808644428322767 0.0 0.0 1.076660221228858 0.4284669447015971 0.0 8.5 20 0.02 8.5 20 0.02 0.15972575917840004 -0.15029307153342594 0.002409735918410679 0.0635643508285284 0.009141123757725467 -0.00020001974898487738
2797 32.871803522109985 0.0757705466233669 0.0264790099824745 0.0 0.04938406724119458 -0.07434871726481325 0.024964650023618667 -1.1425781634652397 -0.43945330398156257 108.09448842725718 0.0 0.0 13.603053600069781 -5.612877081436081 0.08577566929142114 0.14856781726596693 11.758532503436083 17.74999849278233 -24.247765798175863 -0.26482188828409864 0.26482188828409864 0.0 1.1425781634652397 0.43945330398156257 0.0 8.5 20 0.02 8.5 20 0.02 0.16950488276779652 -0.1456357692670239 0.0026098964817018845 0.06519421003758907 0.010932394529437062 -0.00035605794365923643
2798 32.8835289478302 0.08416355749915608 0.049905945973749255 0.0 0.045193368390396615 -0.09224514548315338 0.047051777092756764 -1.2634276886580371 -0.4833987411014246 108.06152593432269 0.0 0.0 13.604416403903485 -5.61156572283568 0.18488723832615642 0.0 11.755727509995378 17.752803486223037 -24.249168294896215 0.0 0.2854083680001193 -0.2854083680001193 1.2634276886580371 0.4833987411014246 0.0 8.5 20 0.02 8.5 20 0.02 0.1874332707375288 -0.14046704672743368 0.0029397219636541363 0.07171364687383175 0.012909994032099803 -0.00046008340677547584
2799 32.89490556716919 0.08801938963919409 0.07020416060492964 0.0 0.03877297200824379 -0.10496208938325075 0.06618911737500695 -1.3623047087343152 -0.49438488693797855 108.02856344138821 0.0 0.0 13.606687743626322 -5.6113034511155995 0.2892812213334958 0.05567219700279918 11.755727509995378 17.757010976384095 -24.25197328833692 0.0 0.5954135938665193 -0.29770679693325963 1.3623047087343152 0.49438488693797855 0.0 8.5 20 0.02 8.5 20 0.02 0.20210197195410728 -0.13505741696746662 0.003159605618288971 0.07334347441792488 0.014873166573536878 -0.0001972513522676747
2800 32.90627861022949 0.09183702787238761 0.09242624519309961 0.0 0.03141446943660124 -0.11855476908413627 0.08714029964753502 -1.4721680880905585 -0.505371246217944 107.98461800426834 0.0 0.0 13.609413351293727 -5.6107789076754395 0.2807589274211164 0.05403208077465738 11.755727509995378 17.762620963265505 -24.254778281777625 0.0 0.5778725671003652 -0.2889362835501826 1.4721680880905585 0.505371246217944 0.0 8.5 20 0.02 8.5 20 0.02 0.21840053237974644 -0.12920270496347905 0.003228417776832221 0.07497333362698555 0.016882993525797474 -1.9299280395417147e-05
2801 32.91774535179138 0.09732430151576736 0.11509076271287927 0.0 0.025210653584663956 -0.1337192652729423 0.10850861168827837 -1.5820312540033905 -0.5273439647778752 107.94067256714848 0.0 0.0 13.612593226905698 -5.609992092515199 0.3308579348633403 0.09551045887843664 11.755727509995378 17.769633446867267 -24.257583275218334 0.0 0.7661125566383392 -0.2553708522127797 1.5820312540033905 0.5273439647778752 0.0 8.5 20 0.02 8.5 20 0.02 0.23469906114041805 -0.12287644737630651 0.0032681489487677356 0.07823305204510689 0.018991746908376683 9.950256228378905e-05
2802 32.929412841796875 0.10636265095692887 0.14166848224679698 0.0 0.02006157785999743 -0.15362790382948563 0.1335663259694882 -1.713867351919565 -0.5712891884543255 107.89672713002862 0.0 0.0 13.616227370462237 -5.609467549075039 0.48377842871924 0.055861921209837496 11.755727509995378 17.77664593046903 -24.26179076537939 0.0 0.896164038563953 -0.5974426923759686 1.713867351919565 0.5712891884543255 0.0 8.5 20 0.02 8.5 20 0.02 0.25425733998417854 -0.11588963773453295 0.0033007799971513973 0.08475245721638203 0.021320683745678082 0.00028950999486876286
2803 32.941160678863525 0.11217425470421141 0.1704850893595652 0.0 0.01122245358254246 -0.17195733728566653 0.16073488370312405 -1.8566895956722937 -0.5932619070142566 107.87476124165786 0.0 0.0 13.623495657575313 -5.608943005634878 0.45839348594083373 0.052930720500542254 11.755727509995378 17.789268400952203 -24.27160824242186 0.0 0.8491402948653397 -0.5660935299102265 1.8566895956722937 0.5932619070142566 0.0 8.5 20 0.02 8.5 20 0.02 0.27544544637203217 -0.10828289104187414 0.0033225340294071723 0.08801217563450336 0.023751242445193554 0.00041083662451449663
2804 32.953131437301636 0.10635918563245063 0.19000209658992787 0.0 -0.0027259358731130095 -0.17640975871141945 0.17913569458453252 -1.9335938971886406 -0.5383303240578406 107.88574418584324 0.0 0.0 13.628038337020987 -5.6089430056348775 0.6670601241811547 0.0 11.755727509995378 17.79628088455397 -24.278620726023618 0.0 1.029733274855056 -1.029733274855056 1.9335938971886406 0.5383303240578406 0.0 8.5 20 0.02 8.5 20 0.02 0.2868544291704893 -0.10018936929813912 0.0033370367175776885 0.07986291125416756 0.026004553334004754 0.0004917210442783192
